crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA
19-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,32,"Prostrate/hemi-prostrate dwarf-shrub, lichen tundra","Hemiprostrate, ericaceous, dwarf-shrub communities in sites with somewhat deeper than average winter snow cover. Zonal vegetation in maritime and acidic portions of bioclimate subzone C, where these communities occupy a large portion of the landscape. This type is common on siliceous bedrock of Svalbard, Greenland, Baffin Island, and Ellesmere Island. Plants cover 40–100% of the surface. The height of the plant canopy is 10–20 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,33,"Erect dwarf-shrub, moss tundra","Communities dominated by hemiprostrate and erect dwarf shrubs less than 40 cm tall. This is the zonal vegetation in maritime areas of bioclimate subzone D, on moist to dry acidic soils in Greenland and the Canadian Shield. Drier, lichen-rich dwarf-shrub tundras are common in the Russian Arctic and occur in vegetation complexes with lichen-covered bedrock on the Canadian mainland and Baffin Island. Sedge-tussock understory is common in Beringia. Plant cover is continuous (80–100% in moist areas) to sparse (5–50% on dry ridges).",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,34,"Low-shrub, moss tundra","Communities dominated by low shrubs greater than 40 cm tall, often with well-developed peatlands on moist surfaces and including well-drained uplands. Zonal vegetation in warmer and maritime parts of bioclimate subzone E, and common in areas with deep active layers, such as riparian corridors. This unit includes some areas with scattered Pinus pumila “stlaniks” east of the Anadyr River in Chukotka",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,41,"Sedge/grass, moss wetland complex","Wetland complexes of bioclimate subzones B and C dominated by sedges, grasses, and mosses. The complexes occur as a mix of wetland vegetation in low, wet areas with many ponds and moist elevated microsites (e.g. map unit G2), associated with patterned ground.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,42,"Sedge, moss, dwarf-shrub wetland complex","Wetland complexes of bioclimate subzones C and D, primarily fens with slightly acidic to circumneutral soil pH. Water and moist graminoid, dwarf-shrub, moss tundra (as in map unit G3) are usually present in slightly elevated microsites such as hummocks, strangs in strangmoor complexes, and rims of low-centered ice-wedge polygons.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,43,"Sedge, moss, low-shrub wetland complex","Wetland complexes in subzone E, often bog/fen complexes with deep organic soils. Dwarf-shrub or low-shrub tundra (map units S1 or S2) or tussock tundra (map unit G4) are usually present in slightly elevated microsites such as strangs, peat plateaus, and palsas. Includes some saline coastal communities that differ in species composition from the more common freshwater communities described here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,91,Fresh water,No further information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,92,Salt Water,No further information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,93,Glaciers,No further information,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Dec-25,david_keith ,2.1,1,uf_arctic_veg_2022,raster_cavm_v1,Raster code,99,N/A,N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
